num,payload_ent,tcp_ent,src_ip,src_mac,dst_ip,dst_mac,seq,ack,ip_len,func_code,ref_num,data_cnt,trans_id,mbtcp_len,sport,dport,payload_len,label
332,199.0,197.0,170,0,0,240,0,0,12,0,0,0,0,0,9,0,112,1
333,141.0,141.0,0,240,170,0,0,0,0,0,0,0,0,0,0,9,44,1
334,181.0,180.0,170,0,0,240,0,0,23,0,0,0,0,0,9,0,177,1
335,122.0,124.0,0,240,170,0,0,0,15,0,0,0,0,0,0,9,129,1
336,94.0,97.0,170,0,0,240,0,0,35,0,0,0,0,0,9,0,246,1
337,109.0,111.0,0,240,170,0,0,0,60,0,0,0,0,0,0,9,387,1
338,94.0,97.0,170,0,0,240,0,0,46,0,0,0,0,0,9,0,308,1
339,110.0,115.0,0,240,170,0,0,0,21,0,0,0,0,0,0,9,161,1
340,108.0,112.0,170,0,0,240,0,0,17,0,0,0,0,0,9,0,140,1
341,107.0,112.0,0,240,170,0,0,0,10,0,0,0,0,0,0,9,100,1
342,107.0,111.0,170,0,0,240,0,0,21,0,0,0,0,0,9,0,162,1
343,123.0,126.0,0,240,170,0,0,0,21,0,0,0,0,0,0,9,162,1
344,103.0,110.0,170,0,0,240,0,0,7,0,0,0,0,0,9,0,83,1
345,114.0,119.0,0,240,170,0,0,0,7,0,0,0,0,0,0,9,83,1
346,111.0,117.0,170,0,0,240,0,0,6,0,0,0,0,0,9,0,79,1
347,117.0,122.0,0,240,170,0,0,0,6,0,0,0,0,0,0,9,79,1
348,93.0,97.0,170,0,0,240,0,0,35,0,0,0,0,0,9,0,246,1
349,110.0,112.0,0,240,170,0,0,0,60,0,0,0,0,0,0,9,387,1
350,92.0,95.0,170,0,0,240,0,0,46,0,0,0,0,0,9,0,308,1
351,107.0,111.0,0,240,170,0,0,0,21,0,0,0,0,0,0,9,161,1
352,111.0,114.0,170,0,0,240,0,0,17,0,0,0,0,0,9,0,140,1
353,110.0,114.0,0,240,170,0,0,0,10,0,0,0,0,0,0,9,100,1
354,105.0,109.0,170,0,0,240,0,0,21,0,0,0,0,0,9,0,162,1
355,121.0,125.0,0,240,170,0,0,0,19,0,0,0,0,0,0,9,150,1
356,107.0,113.0,170,0,0,240,0,0,7,0,0,0,0,0,9,0,83,1
357,115.0,120.0,0,240,170,0,0,0,7,0,0,0,0,0,0,9,83,1
358,112.0,117.0,170,0,0,240,0,0,6,0,0,0,0,0,9,0,79,1
359,115.0,119.0,0,240,170,0,0,0,6,0,0,0,0,0,0,9,79,1
360,151.0,150.0,170,0,0,240,0,0,0,0,0,0,0,0,9,0,40,1
361,145.0,146.0,0,240,170,0,0,0,0,0,0,0,0,0,0,9,40,1
362,148.0,147.0,170,0,0,240,0,0,0,0,0,0,0,0,9,0,40,1
363,129.0,133.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
364,144.0,144.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
365,148.0,149.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
366,133.0,136.0,0,240,212,70,0,0,2,170,0,255,133,148,19,3,52,0
367,131.0,133.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
368,142.0,142.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
369,125.0,129.0,212,70,0,240,0,0,2,170,0,0,133,255,3,19,57,0
370,144.0,145.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
371,130.0,133.0,0,240,42,255,0,0,2,170,0,255,132,148,19,3,52,0
372,132.0,136.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
373,148.0,148.0,255,38,0,240,0,0,1,0,0,0,0,0,3,19,48,0
374,155.0,154.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
375,122.0,126.0,42,255,0,240,0,0,2,170,0,0,132,255,3,19,57,0
376,135.0,138.0,0,240,255,38,0,0,2,170,0,255,134,148,19,3,52,0
377,130.0,134.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
378,149.0,149.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
379,127.0,130.0,255,38,0,240,0,0,2,170,0,0,134,255,3,19,57,0
380,153.0,154.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
381,139.0,141.0,0,240,170,0,0,0,2,170,0,255,134,148,19,3,52,0
382,123.0,130.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
383,140.0,143.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
384,147.0,151.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
385,126.0,130.0,170,0,0,240,0,0,2,170,0,0,134,255,3,19,57,0
386,135.0,140.0,0,240,127,215,0,0,2,170,0,255,134,148,19,3,52,0
387,155.0,153.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
388,154.0,152.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
389,127.0,132.0,127,215,0,240,0,0,2,170,0,0,134,255,3,19,57,0
390,156.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
391,153.0,151.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
392,124.0,129.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
393,147.0,146.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
394,153.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
395,138.0,139.0,0,240,212,70,0,0,2,127,0,0,133,148,19,3,52,0
396,146.0,145.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
397,140.0,142.0,212,70,0,240,0,0,1,127,0,0,133,106,3,19,50,0
398,147.0,144.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
399,149.0,147.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
400,148.0,147.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
401,123.0,128.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
402,145.0,144.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
403,153.0,150.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
404,135.0,136.0,0,240,42,255,0,0,2,127,0,0,132,148,19,3,52,0
405,156.0,155.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
406,156.0,153.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
407,135.0,136.0,42,255,0,240,0,0,1,127,0,0,132,106,3,19,50,0
408,156.0,154.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
409,129.0,135.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
410,155.0,154.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
411,139.0,144.0,255,38,0,240,0,0,1,0,0,0,0,0,3,19,48,0
412,153.0,154.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
413,136.0,140.0,0,240,255,38,0,0,2,127,0,0,134,148,19,3,52,0
414,165.0,164.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
415,137.0,141.0,255,38,0,240,0,0,1,127,0,0,134,106,3,19,50,0
416,164.0,160.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
417,165.0,161.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
418,159.0,158.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
419,130.0,134.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
420,145.0,146.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
421,153.0,152.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
422,134.0,137.0,0,240,170,0,0,0,2,127,0,0,134,148,19,3,52,0
423,157.0,159.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
424,155.0,153.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
425,135.0,137.0,170,0,0,240,0,0,1,127,0,0,134,106,3,19,50,0
426,154.0,154.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
427,129.0,133.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
428,154.0,157.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
429,148.0,148.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
430,126.0,131.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
431,157.0,155.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
432,142.0,144.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
433,157.0,158.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
434,144.0,144.0,0,240,127,215,0,0,2,127,0,0,134,148,19,3,52,0
435,139.0,142.0,0,240,85,68,0,0,2,170,0,255,134,148,19,3,52,0
436,146.0,146.0,127,215,0,240,0,0,1,127,0,0,134,106,3,19,50,0
437,124.0,129.0,85,68,0,240,0,0,2,170,0,0,134,255,3,19,57,0
438,161.0,158.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
439,155.0,152.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
440,155.0,153.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
441,155.0,153.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
442,135.0,135.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
443,145.0,144.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
444,157.0,154.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
445,153.0,149.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
446,150.0,148.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
447,154.0,151.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
448,154.0,152.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
449,138.0,138.0,0,240,212,70,0,0,2,85,0,0,134,148,19,3,52,0
450,132.0,136.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
451,141.0,142.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
452,141.0,141.0,212,70,0,240,0,0,1,85,0,0,134,106,3,19,50,0
453,153.0,151.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
454,137.0,138.0,0,240,42,255,0,0,2,85,0,0,132,148,19,3,52,0
455,159.0,159.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
456,154.0,155.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
457,137.0,138.0,42,255,0,240,0,0,1,85,0,0,132,106,3,19,50,0
458,155.0,155.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
459,131.0,135.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
460,161.0,160.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
461,142.0,145.0,255,38,0,240,0,0,1,0,0,0,0,0,3,19,48,0
462,152.0,153.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
463,136.0,139.0,0,240,255,38,0,0,2,85,0,0,134,148,19,3,52,0
464,157.0,155.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
465,138.0,141.0,255,38,0,240,0,0,1,85,0,0,134,106,3,19,50,0
466,153.0,151.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
467,156.0,154.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
468,131.0,135.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
469,157.0,155.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
470,150.0,149.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
471,161.0,159.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
472,162.0,160.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
473,161.0,158.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
474,161.0,158.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
475,162.0,159.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
476,139.0,141.0,0,240,170,0,0,0,2,85,0,0,135,148,19,3,52,0
477,128.0,134.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
478,144.0,144.0,170,0,0,240,0,0,1,85,0,0,135,106,3,19,50,0
479,142.0,146.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
480,156.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
481,138.0,140.0,0,240,127,215,0,0,2,85,0,0,134,148,19,3,52,0
482,160.0,160.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
483,155.0,156.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
484,140.0,141.0,127,215,0,240,0,0,1,85,0,0,134,106,3,19,50,0
485,156.0,156.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
486,130.0,135.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
487,159.0,159.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
488,141.0,142.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
489,144.0,145.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
490,131.0,134.0,0,240,85,68,0,0,2,127,0,0,134,148,19,3,52,0
491,167.0,161.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
492,133.0,136.0,85,68,0,240,0,0,1,127,0,0,134,106,3,19,50,0
493,159.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
494,159.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
495,160.0,157.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
496,166.0,159.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
497,155.0,152.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
498,156.0,153.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
499,159.0,157.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
500,157.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
501,148.0,149.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
502,149.0,150.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
503,156.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
504,166.0,162.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
505,157.0,155.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
506,157.0,155.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
507,165.0,161.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
508,159.0,157.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
509,153.0,152.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
510,156.0,154.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
511,163.0,160.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
512,146.0,147.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
513,142.0,144.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
514,143.0,144.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
515,150.0,151.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
516,123.0,129.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
517,136.0,139.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
518,136.0,141.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
519,128.0,133.0,0,240,85,68,0,0,2,85,0,0,134,148,19,3,52,0
520,131.0,134.0,85,68,0,240,0,0,1,85,0,0,134,106,3,19,50,0
521,147.0,149.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
522,142.0,143.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
523,145.0,146.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
524,146.0,148.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
525,133.0,137.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
526,142.0,144.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
527,149.0,152.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
528,133.0,137.0,0,240,85,68,0,0,2,170,0,255,134,148,19,3,52,0
529,121.0,126.0,85,68,0,240,0,0,2,170,0,0,134,255,3,19,57,0
530,156.0,158.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
531,145.0,146.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
532,146.0,147.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
533,149.0,152.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
534,128.0,132.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
535,141.0,142.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
536,143.0,145.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
537,135.0,137.0,0,240,212,70,0,0,2,170,0,255,134,148,19,3,52,0
538,123.0,129.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
539,144.0,145.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
540,158.0,155.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
541,120.0,123.0,212,70,0,240,0,0,2,170,0,0,134,255,3,19,57,0
542,136.0,139.0,0,240,42,255,0,0,2,170,0,255,132,148,19,3,52,0
543,129.0,135.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
544,144.0,148.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
545,148.0,151.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
546,125.0,128.0,42,255,0,240,0,0,2,170,0,0,132,255,3,19,57,0
547,135.0,139.0,0,240,127,215,0,0,2,170,0,255,134,148,19,3,52,0
548,130.0,134.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
549,146.0,148.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
550,154.0,155.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
551,123.0,129.0,127,215,0,240,0,0,2,170,0,0,134,255,3,19,57,0
552,140.0,142.0,0,240,170,0,0,0,2,170,0,255,135,148,19,3,52,0
553,135.0,138.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
554,145.0,148.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
555,163.0,160.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
556,126.0,130.0,170,0,0,240,0,0,2,170,0,0,135,255,3,19,57,0
557,139.0,141.0,0,240,85,68,0,0,2,127,0,0,134,148,19,3,52,0
558,126.0,133.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
559,143.0,146.0,255,38,0,240,0,0,1,0,0,0,0,0,3,19,48,0
560,153.0,155.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
561,141.0,143.0,85,68,0,240,0,0,1,127,0,0,134,106,3,19,50,0
562,136.0,140.0,0,240,255,38,0,0,2,170,0,255,134,148,19,3,52,0
563,150.0,148.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
564,145.0,143.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
565,123.0,128.0,255,38,0,240,0,0,2,170,0,0,134,255,3,19,57,0
566,147.0,145.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
567,148.0,146.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
568,129.0,133.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
569,138.0,138.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
570,149.0,147.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
571,130.0,133.0,0,240,212,70,0,0,2,127,0,0,134,148,19,3,52,0
572,161.0,157.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
573,152.0,149.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
574,136.0,138.0,212,70,0,240,0,0,1,127,0,0,134,106,3,19,50,0
575,154.0,152.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
576,159.0,155.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
577,130.0,132.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
578,144.0,143.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
579,155.0,152.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
580,133.0,135.0,0,240,42,255,0,0,2,127,0,0,132,148,19,3,52,0
581,155.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
582,150.0,151.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
583,136.0,137.0,42,255,0,240,0,0,1,127,0,0,132,106,3,19,50,0
584,151.0,153.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
585,148.0,151.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
586,126.0,131.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
587,146.0,146.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
588,159.0,158.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
589,146.0,147.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
590,155.0,154.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
591,155.0,154.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
592,157.0,158.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
593,137.0,139.0,0,240,127,215,0,0,2,127,0,0,134,148,19,3,52,0
594,127.0,131.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
595,137.0,138.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
596,133.0,135.0,127,215,0,240,0,0,1,127,0,0,134,106,3,19,50,0
597,148.0,149.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
598,135.0,137.0,0,240,170,0,0,0,2,127,0,0,135,148,19,3,52,0
599,156.0,154.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
600,152.0,151.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
601,138.0,139.0,170,0,0,240,0,0,1,127,0,0,135,106,3,19,50,0
602,154.0,153.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
603,133.0,138.0,0,240,85,68,0,0,1,0,0,0,0,0,19,3,48,0
604,155.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
605,145.0,147.0,85,68,0,240,0,0,1,0,0,0,0,0,3,19,48,0
606,151.0,154.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
607,132.0,137.0,0,240,85,68,0,0,2,85,0,0,134,148,19,3,52,0
608,155.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
609,137.0,140.0,85,68,0,240,0,0,1,85,0,0,134,106,3,19,50,0
610,150.0,153.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
611,151.0,153.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
612,154.0,156.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
613,126.0,133.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
614,141.0,145.0,255,38,0,240,0,0,1,0,0,0,0,0,3,19,48,0
615,149.0,152.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
616,134.0,138.0,0,240,255,38,0,0,2,127,0,0,134,148,19,3,52,0
617,154.0,150.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
618,152.0,147.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
619,138.0,141.0,255,38,0,240,0,0,1,127,0,0,134,106,3,19,50,0
620,155.0,150.0,212,70,0,240,0,0,0,0,0,0,0,0,3,19,40,0
621,124.0,128.0,0,240,212,70,0,0,1,0,0,0,0,0,19,3,48,0
622,151.0,148.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
623,140.0,141.0,212,70,0,240,0,0,1,0,0,0,0,0,3,19,48,0
624,151.0,149.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
625,148.0,148.0,0,240,212,70,0,0,0,0,0,0,0,0,19,3,40,0
626,151.0,148.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
627,150.0,148.0,42,255,0,240,0,0,0,0,0,0,0,0,3,19,40,0
628,149.0,147.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
629,130.0,132.0,0,240,212,70,0,0,2,85,0,0,134,148,19,3,52,0
630,135.0,137.0,212,70,0,240,0,0,1,85,0,0,134,106,3,19,50,0
631,127.0,131.0,0,240,42,255,0,0,1,0,0,0,0,0,19,3,48,0
632,141.0,143.0,42,255,0,240,0,0,1,0,0,0,0,0,3,19,48,0
633,153.0,152.0,0,240,42,255,0,0,0,0,0,0,0,0,19,3,40,0
634,133.0,136.0,0,240,42,255,0,0,2,85,0,0,132,148,19,3,52,0
635,148.0,148.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
636,137.0,139.0,42,255,0,240,0,0,1,85,0,0,132,106,3,19,50,0
637,154.0,151.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
638,155.0,152.0,127,215,0,240,0,0,0,0,0,0,0,0,3,19,40,0
639,130.0,133.0,0,240,127,215,0,0,1,0,0,0,0,0,19,3,48,0
640,153.0,150.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
641,142.0,142.0,127,215,0,240,0,0,1,0,0,0,0,0,3,19,48,0
642,153.0,153.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
643,143.0,143.0,0,240,127,215,0,0,0,0,0,0,0,0,19,3,40,0
644,150.0,149.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
645,152.0,150.0,170,0,0,240,0,0,0,0,0,0,0,0,3,19,40,0
646,151.0,150.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
647,127.0,131.0,0,240,127,215,0,0,2,85,0,0,135,148,19,3,52,0
648,128.0,132.0,0,240,170,0,0,0,1,0,0,0,0,0,19,3,48,0
649,140.0,141.0,170,0,0,240,0,0,1,0,0,0,0,0,3,19,48,0
650,131.0,134.0,127,215,0,240,0,0,1,85,0,0,135,106,3,19,50,0
651,149.0,150.0,0,240,170,0,0,0,0,0,0,0,0,0,19,3,40,0
652,133.0,134.0,0,240,170,0,0,0,2,85,0,0,135,148,19,3,52,0
653,161.0,160.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
654,154.0,154.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
655,140.0,141.0,170,0,0,240,0,0,1,85,0,0,135,106,3,19,50,0
656,157.0,156.0,85,68,0,240,0,0,0,0,0,0,0,0,3,19,40,0
657,157.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
658,154.0,155.0,0,240,85,68,0,0,0,0,0,0,0,0,19,3,40,0
659,151.0,151.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
660,153.0,154.0,255,38,0,240,0,0,0,0,0,0,0,0,3,19,40,0
661,151.0,153.0,0,240,255,38,0,0,0,0,0,0,0,0,19,3,40,0
662,131.0,135.0,0,240,255,38,0,0,1,0,0,0,0,0,19,3,48,0
